# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-6.785609658836246061e-02,-4.538359530540354327e-03,2.154181657742319182e-03,1.581590413808274254e-01,-1.611343878195078613e-02,-6.785609658836246061e-02,1.256515965603906215e+00,7.563417756625694099e-02,1.401071806258460430e-02,-1.251412006396303289e-01,7.863203974761935611e-02,-4.538359530540354327e-03,7.563417756625694099e-02,1.224886501937582750e+00,4.215412109625720632e-02,-9.804163927396182532e-02,6.440118632950525557e-02,2.154181657742319182e-03,1.401071806258460430e-02,4.215412109625720632e-02,1.184027431168501954e+00,-5.322627579262184140e-03,-2.244243120822200701e-03,1.581590413808274254e-01,-1.251412006396303289e-01,-9.804163927396182532e-02,-5.322627579262184140e-03,1.097573574831216980e+00,-7.327290535264106841e-02,-1.611343878195078613e-02,7.863203974761935611e-02,6.440118632950525557e-02,-2.244243120822200701e-03,-7.327290535264106841e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.812237393424314114e-02,-4.647762337337416408e-03,2.074353176794136756e-03,1.589754110203567272e-01,-1.630202682648955459e-02,-6.812237393424314114e-02,1.256515965603906215e+00,7.592582338529990649e-02,1.408358158212227353e-02,-1.255769665762007381e-01,7.909838352879813850e-02,-4.647762337337416408e-03,7.592582338529990649e-02,1.224886501937582750e+00,4.224641376077418325e-02,-9.840550892333101152e-02,6.464306474856905405e-02,2.074353176794136756e-03,1.408358158212227353e-02,4.224641376077418325e-02,1.184027431168501954e+00,-5.245318733023555599e-03,-2.327153091375711459e-03,1.589754110203567272e-01,-1.255769665762007381e-01,-9.840550892333101152e-02,-5.245318733023555599e-03,1.097573574831216980e+00,-7.371751887491291566e-02,-1.630202682648955459e-02,7.909838352879813850e-02,6.464306474856905405e-02,-2.327153091375711459e-03,-7.371751887491291566e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.835893515343964555e-02,-4.745734768307994199e-03,2.000819633109534017e-03,1.597082464841290961e-01,-1.647367553432290202e-02,-6.835893515343964555e-02,1.256515965603906215e+00,7.618372618038207755e-02,1.414874983344355588e-02,-1.259654850323436437e-01,7.952104262421370862e-02,-4.745734768307994199e-03,7.618372618038207755e-02,1.224886501937582750e+00,4.232689012260025530e-02,-9.872997243837995651e-02,6.485831932848613868e-02,2.000819633109534017e-03,1.414874983344355588e-02,4.232689012260025530e-02,1.184027431168501954e+00,-5.173284865943288645e-03,-2.403445154782078361e-03,1.597082464841290961e-01,-1.259654850323436437e-01,-9.872997243837995651e-02,-5.173284865943288645e-03,1.097573574831216980e+00,-7.412204972406434555e-02,-1.647367553432290202e-02,7.952104262421370862e-02,6.485831932848613868e-02,-2.403445154782078361e-03,-7.412204972406434555e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.856910217030311172e-02,-4.833352587017579471e-03,1.933181903583841392e-03,1.603660016177505809e-01,-1.662981649763541070e-02,-6.856910217030311172e-02,1.256515965603906215e+00,7.641173070537836398e-02,1.420703224946762676e-02,-1.263119609602119386e-01,7.990415158298996845e-02,-4.833352587017579471e-03,7.641173070537836398e-02,1.224886501937582750e+00,4.239710708435572711e-02,-9.901932650376454870e-02,6.504994401889270528e-02,1.933181903583841392e-03,1.420703224946762676e-02,4.239710708435572711e-02,1.184027431168501954e+00,-5.106286511787492405e-03,-2.473524767983973239e-03,1.603660016177505809e-01,-1.263119609602119386e-01,-9.901932650376454870e-02,-5.106286511787492405e-03,1.097573574831216980e+00,-7.449012638182414547e-02,-1.662981649763541070e-02,7.990415158298996845e-02,6.504994401889270528e-02,-2.473524767983973239e-03,-7.449012638182414547e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.875582758486360746e-02,-4.911611402594995290e-03,1.871047128253463436e-03,1.609562904660188087e-01,-1.677177831298190536e-02,-6.875582758486360746e-02,1.256515965603906215e+00,7.661324957049693574e-02,1.425915311309604479e-02,-1.266210121262396626e-01,8.025145027839136747e-02,-4.911611402594995290e-03,7.661324957049693574e-02,1.224886501937582750e+00,4.245841089290102593e-02,-9.927739340392276179e-02,6.522058962173792052e-02,1.871047128253463436e-03,1.425915311309604479e-02,4.245841089290102593e-02,1.184027431168501954e+00,-5.044071227862154290e-03,-2.537794081677873567e-03,1.609562904660188087e-01,-1.266210121262396626e-01,-9.927739340392276179e-02,-5.044071227862154290e-03,1.097573574831216980e+00,-7.482504712718124340e-02,-1.677177831298190536e-02,8.025145027839136747e-02,6.522058962173792052e-02,-2.537794081677873567e-03,-7.482504712718124340e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.892173502874694713e-02,-4.981428209956327915e-03,1.814033320812336383e-03,1.614859679561261863e-01,-1.690079031132297668e-02,-6.892173502874694713e-02,1.256515965603906215e+00,7.679131100517370967e-02,1.430576049047716652e-02,-1.268967376329235563e-01,8.056632158092563722e-02,-4.981428209956327915e-03,7.679131100517370967e-02,1.224886501937582750e+00,4.251196626373780763e-02,-9.950757452115623070e-02,6.537260364303935922e-02,1.814033320812336383e-03,1.430576049047716652e-02,4.251196626373780763e-02,1.184027431168501954e+00,-4.986380098890137724e-03,-2.596647053865044474e-03,1.614859679561261863e-01,-1.268967376329235563e-01,-9.950757452115623070e-02,-4.986380098890137724e-03,1.097573574831216980e+00,-7.512981035341323444e-02,-1.690079031132297668e-02,8.056632158092563722e-02,6.537260364303935922e-02,-2.596647053865044474e-03,-7.512981035341323444e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.906915527577636715e-02,-5.043644100485271051e-03,1.761772658657843318e-03,1.619612033278892693e-01,-1.701798702540104763e-02,-6.906915527577636715e-02,1.256515965603906215e+00,7.694860149738862176e-02,1.434743425321751385e-02,-1.271427780659268036e-01,8.085182553051827037e-02,-5.043644100485271051e-03,7.694860149738862176e-02,1.224886501937582750e+00,4.255878142116006901e-02,-9.971289759365059568e-02,6.550806551071911010e-02,1.761772658657843318e-03,1.434743425321751385e-02,4.255878142116006901e-02,1.184027431168501954e+00,-4.932952788058526418e-03,-2.650465754835761457e-03,1.619612033278892693e-01,-1.271427780659268036e-01,-9.971289759365059568e-02,-4.932952788058526418e-03,1.097573574831216980e+00,-7.540714205034881878e-02,-1.701798702540104763e-02,8.085182553051827037e-02,6.550806551071911010e-02,-2.650465754835761457e-03,-7.540714205034881878e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.920015852003877366e-02,-5.099027770985118529e-03,1.713913731339086364e-03,1.623875468670192002e-01,-1.712441313040375876e-02,-6.920015852003877366e-02,1.256515965603906215e+00,7.708750382224625886e-02,1.438469327084394671e-02,-1.273623683537618567e-01,8.111073029916937571e-02,-5.099027770985118529e-03,7.708750382224625886e-02,1.224886501937582750e+00,4.259972962905237553e-02,-9.989605849927606085e-02,6.562881768502544511e-02,1.713913731339086364e-03,1.438469327084394671e-02,4.259972962905237553e-02,1.184027431168501954e+00,-4.883531413699519937e-03,-2.699617655664228715e-03,1.623875468670192002e-01,-1.273623683537618567e-01,-9.989605849927606085e-02,-4.883531413699519937e-03,1.097573574831216980e+00,-7.565952072759753178e-02,-1.712441313040375876e-02,8.111073029916937571e-02,6.562881768502544511e-02,-2.699617655664228715e-03,-7.565952072759753178e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.931658320071892865e-02,-5.148279543531358339e-03,1.670122972617820280e-03,1.627699904749963233e-01,-1.722102865299019597e-02,-6.931658320071892865e-02,1.256515965603906215e+00,7.721013093089861001e-02,1.441800185169362855e-02,-1.275583842752565367e-01,8.134554022102648274e-02,-5.148279543531358339e-03,7.721013093089861001e-02,1.224886501937582750e+00,4.263556770734865803e-02,-1.000594582300943780e-01,6.573649313279281148e-02,1.670122972617820280e-03,1.441800185169362855e-02,4.263556770734865803e-02,1.184027431168501954e+00,-4.837863478817958779e-03,-2.744453722806872078e-03,1.627699904749963233e-01,-1.275583842752565367e-01,-1.000594582300943780e-01,-4.837863478817958779e-03,1.097573574831216980e+00,-7.588920002543195209e-02,-1.722102865299019597e-02,8.134554022102648274e-02,6.573649313279281148e-02,-2.744453722806872078e-03,-7.588920002543195209e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.942006172091130800e-02,-5.192035676519537665e-03,1.630085457644399240e-03,1.631130225825156155e-01,-1.730871429138320858e-02,-6.942006172091130800e-02,1.256515965603906215e+00,7.731835612981835526e-02,1.444777550587309639e-02,-1.277333834211070163e-01,8.155852115011291703e-02,-5.192035676519537665e-03,7.731835612981835526e-02,1.224886501937582750e+00,4.266695195989407552e-02,-1.002052356361260999e-01,6.583253958599673272e-02,1.630085457644399240e-03,1.444777550587309639e-02,4.266695195989407552e-02,1.184027431168501954e+00,-4.795704038848527286e-03,-2.785307168216534339e-03,1.631130225825156155e-01,-1.277333834211070163e-01,-1.002052356361260999e-01,-4.795704038848527286e-03,1.097573574831216980e+00,-7.609822923446729614e-02,-1.730871429138320858e-02,8.155852115011291703e-02,6.583253958599673272e-02,-2.785307168216534339e-03,-7.609822923446729614e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.951204337715495563e-02,-5.230872800969717760e-03,1.593505211186894630e-03,1.634206778843773078e-01,-1.738827672744061234e-02,-6.951204337715495563e-02,1.256515965603906215e+00,7.741383994098814669e-02,1.447438609864122941e-02,-1.278896413062192705e-01,8.175172338815649142e-02,-5.230872800969717760e-03,7.741383994098814669e-02,1.224886501937582750e+00,4.269445187955134974e-02,-1.003352964427864924e-01,6.591824095875786771e-02,1.593505211186894630e-03,1.447438609864122941e-02,4.269445187955134974e-02,1.184027431168501954e+00,-4.756817258859243926e-03,-2.822492727783429672e-03,1.634206778843773078e-01,-1.278896413062192705e-01,-1.003352964427864924e-01,-4.756817258859243926e-03,1.097573574831216980e+00,-7.628847192274380851e-02,-1.738827672744061234e-02,8.175172338815649142e-02,6.591824095875786771e-02,-2.822492727783429672e-03,-7.628847192274380851e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.959381478775666929e-02,-5.265312358680179598e-03,1.560105143943394963e-03,1.636965823433561840e-01,-1.746045384213774573e-02,-6.959381478775666929e-02,1.256515965603906215e+00,7.749805399632327119e-02,1.449816645697996932e-02,-1.280291832360835880e-01,8.192700240685783786e-02,-5.265312358680179598e-03,7.749805399632327119e-02,1.224886501937582750e+00,4.271856194470455281e-02,-1.004513389825738706e-01,6.599473625503142482e-02,1.560105143943394963e-03,1.449816645697996932e-02,4.271856194470455281e-02,1.184027431168501954e+00,-4.720977483490381744e-03,-2.856306361198671963e-03,1.636965823433561840e-01,-1.280291832360835880e-01,-1.004513389825738706e-01,-4.720977483490381744e-03,1.097573574831216980e+00,-7.646162284885893445e-02,-1.746045384213774573e-02,8.192700240685783786e-02,6.599473625503142482e-02,-2.856306361198671963e-03,-7.646162284885893445e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.966651808116242073e-02,-5.295824952299080061e-03,1.529626710493003699e-03,1.639439938799190921e-01,-1.752591977015070454e-02,-6.966651808116242073e-02,1.256515965603906215e+00,7.757230228491200641e-02,1.451941448651839286e-02,-1.281538124505154641e-01,8.208603757107062193e-02,-5.295824952299080061e-03,7.757230228491200641e-02,1.224886501937582750e+00,4.273971177679394134e-02,-1.005548770265080188e-01,6.606303626147565222e-02,1.529626710493003699e-03,1.451941448651839286e-02,4.273971177679394134e-02,1.184027431168501954e+00,-4.687969920077530821e-03,-2.887025283822761395e-03,1.639439938799190921e-01,-1.281538124505154641e-01,-1.005548770265080188e-01,-4.687969920077530821e-03,1.097573574831216980e+00,-7.661922332206902442e-02,-1.752591977015070454e-02,8.208603757107062193e-02,6.606303626147565222e-02,-2.887025283822761395e-03,-7.661922332206902442e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.973116708073526238e-02,-5.322834543580336371e-03,1.501829363400501846e-03,1.641658391343473189e-01,-1.758528974839959971e-02,-6.973116708073526238e-02,1.256515965603906215e+00,7.763774003957586711e-02,1.453839685056027703e-02,-1.282651349995993506e-01,8.223034905210578616e-02,-5.322834543580336371e-03,7.763774003957586711e-02,1.224886501937582750e+00,4.275827489022125671e-02,-1.006472600531565093e-01,6.612403828615992518e-02,1.501829363400501846e-03,1.453839685056027703e-02,4.275827489022125671e-02,1.184027431168501954e+00,-4.657591016719014182e-03,-2.914908256143268397e-03,1.641658391343473189e-01,-1.282651349995993506e-01,-1.006472600531565093e-01,-4.657591016719014182e-03,1.097573574831216980e+00,-7.676267515449174128e-02,-1.758528974839959971e-02,8.223034905210578616e-02,6.612403828615992518e-02,-2.914908256143268397e-03,-7.676267515449174128e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.978866169929211216e-02,-5.346722456453740190e-03,1.476489862564579975e-03,1.643647466583439132e-01,-1.763912472846079077e-02,-6.978866169929211216e-02,1.256515965603906215e+00,7.769539051984120093e-02,1.455535225784669942e-02,-1.283645817478105411e-01,8.236131310395440608e-02,-5.346722456453740190e-03,7.769539051984120093e-02,1.224886501937582750e+00,4.277457623306576973e-02,-1.007296912517544329e-01,6.617853917355381865e-02,1.476489862564579975e-03,1.455535225784669942e-02,4.277457623306576973e-02,1.184027431168501954e+00,-4.629648601750378789e-03,-2.940196069215891654e-03,1.643647466583439132e-01,-1.283645817478105411e-01,-1.007296912517544329e-01,-4.629648601750378789e-03,1.097573574831216980e+00,-7.689325333644171645e-02,-1.763912472846079077e-02,8.236131310395440608e-02,6.617853917355381865e-02,-2.940196069215891654e-03,-7.689325333644171645e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.983980073559487023e-02,-5.367831157243578392e-03,1.453401486419748012e-03,1.645430768649027153e-01,-1.768793573447894132e-02,-6.983980073559487023e-02,1.256515965603906215e+00,7.774615992160646694e-02,1.457049440092623820e-02,-1.284534278515982730e-01,8.248017585979008914e-02,-5.367831157243578392e-03,7.774615992160646694e-02,1.224886501937582750e+00,4.278889868880851599e-02,-1.008032435200047622e-01,6.622724679932784353e-02,1.453401486419748012e-03,1.457049440092623820e-02,4.278889868880851599e-02,1.184027431168501954e+00,-4.603961838564533948e-03,-2.963112175376890044e-03,1.645430768649027153e-01,-1.284534278515982730e-01,-1.008032435200047622e-01,-4.603961838564533948e-03,1.097573574831216980e+00,-7.701211755331688336e-02,-1.768793573447894132e-02,8.248017585979008914e-02,6.622724679932784353e-02,-2.963112175376890044e-03,-7.701211755331688336e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.988529324561647271e-02,-5.386467796362211236e-03,1.432373181522427104e-03,1.647029490383024597e-01,-1.773218795725146901e-02,-6.988529324561647271e-02,1.256515965603906215e+00,7.779085061947396684e-02,1.458401458263513216e-02,-1.285328100119625394e-01,8.258806579173209872e-02,-5.386467796362211236e-03,7.779085061947396684e-02,1.224886501937582750e+00,4.280148868503568654e-02,-1.008688736858654039e-01,6.627079022458885749e-02,1.432373181522427104e-03,1.458401458263513216e-02,4.280148868503568654e-02,1.184027431168501954e+00,-4.580361039462050622e-03,-2.983863422740958352e-03,1.647029490383024597e-01,-1.285328100119625394e-01,-1.008688736858654039e-01,-4.580361039462050622e-03,1.097573574831216980e+00,-7.712032265113948071e-02,-1.773218795725146901e-02,8.258806579173209872e-02,6.627079022458885749e-02,-2.983863422740958352e-03,-7.712032265113948071e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.992576864372426759e-02,-5.402907504853855097e-03,1.413228678924923322e-03,1.648462656807051230e-01,-1.777230458204934888e-02,-6.992576864372426759e-02,1.256515965603906215e+00,7.783017292573828072e-02,1.459608406421009780e-02,-1.286037417657173165e-01,8.268600496354722162e-02,-5.402907504853855097e-03,7.783017292573828072e-02,1.224886501937582750e+00,4.281256103431958088e-02,-1.009274351553393484e-01,6.630972866797857357e-02,1.413228678924923322e-03,1.459608406421009780e-02,4.281256103431958088e-02,1.184027431168501954e+00,-4.558687373819958998e-03,-3.002640859782429710e-03,1.648462656807051230e-01,-1.286037417657173165e-01,-1.009274351553393484e-01,-4.558687373819958998e-03,1.097573574831216980e+00,-7.721882814769522041e-02,-1.777230458204934888e-02,8.268600496354722162e-02,6.630972866797857357e-02,-3.002640859782429710e-03,-7.721882814769522041e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.996178567284656868e-02,-5.417396445887106421e-03,1.395805599203144530e-03,1.649747344480484712e-01,-1.780867035291039402e-02,-6.996178567284656868e-02,1.256515965603906215e+00,7.786475553022612073e-02,1.460685616495907904e-02,-1.286671270463487782e-01,8.277491919372860496e-02,-5.417396445887106421e-03,7.786475553022612073e-02,1.224886501937582750e+00,4.282230311467215972e-02,-1.009796891644326733e-01,6.634455943530256916e-02,1.395805599203144530e-03,1.460685616495907904e-02,4.282230311467215972e-02,1.184027431168501954e+00,-4.538792498995855747e-03,-3.019620582839101838e-03,1.649747344480484712e-01,-1.286671270463487782e-01,-1.009796891644326733e-01,-4.538792498995855747e-03,1.097573574831216980e+00,-7.730850687707126190e-02,-1.780867035291039402e-02,8.277491919372860496e-02,6.634455943530256916e-02,-3.019620582839101838e-03,-7.730850687707126190e-02,9.445903222971372415e-01
1.263813625148276554e+00,-6.999384036810804566e-02,-5.430154626188495558e-03,1.379954562758354967e-03,1.650898879057496604e-01,-1.784163487994474412e-02,-6.999384036810804566e-02,1.256515965603906215e+00,7.789515476738868849e-02,1.461646814017809534e-02,-1.287237722169176923e-01,8.285564723517993557e-02,-5.430154626188495558e-03,7.789515476738868849e-02,1.224886501937582750e+00,4.283087848170984147e-02,-1.010263147925659910e-01,6.637572492977564242e-02,1.379954562758354967e-03,1.461646814017809534e-02,4.283087848170984147e-02,1.184027431168501954e+00,-4.520538136761171992e-03,-3.034964604853561572e-03,1.650898879057496604e-01,-1.287237722169176923e-01,-1.010263147925659910e-01,-4.520538136761171992e-03,1.097573574831216980e+00,-7.739015284715783372e-02,-1.784163487994474412e-02,8.285564723517993557e-02,6.637572492977564242e-02,-3.034964604853561572e-03,-7.739015284715783372e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.002237312523484913e-02,-5.441378475874410377e-03,1.365538317816658099e-03,1.651931013141621218e-01,-1.787151569891184608e-02,-7.002237312523484913e-02,1.256515965603906215e+00,7.792186284109155203e-02,1.462504286110131654e-02,-1.287743967527107958e-01,8.292894906750243600e-02,-5.441378475874410377e-03,7.792186284109155203e-02,1.224886501937582750e+00,4.283842999159789139e-02,-1.010679178764188474e-01,6.640361885132832487e-02,1.365538317816658099e-03,1.462504286110131654e-02,4.283842999159789139e-02,1.184027431168501954e+00,-4.503795613460101835e-03,-3.048821728231866906e-03,1.651931013141621218e-01,-1.287743967527107958e-01,-1.010679178764188474e-01,-4.503795613460101835e-03,1.097573574831216980e+00,-7.746448838224914701e-02,-1.787151569891184608e-02,8.292894906750243600e-02,6.640361885132832487e-02,-3.048821728231866906e-03,-7.746448838224914701e-02,9.445903222971372415e-01
